/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_23_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_7_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_38_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_45_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_20_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_4_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_71_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_28_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_1_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_73_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_89_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_108_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_27_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_53_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_21_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_54_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_62_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_15_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_42_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_3_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_80_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_85_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_51_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_2_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_19_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_10_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_49_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_79_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_32_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_107_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_60_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_39_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_52_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_70_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_43_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_26_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_94_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_64_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_65_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_24_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_25_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_93_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_40_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_99_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_96_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_47_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_35_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_36_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_90_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_17_ten.mp4 0 -1
/home/exouser/test_clip/opening_bottle/tiktok_opening_bottle_14_ten.mp4 0 -1
